1100.01 0.0404431
1150.01 0.0377672
1250.02 0.0407671
1300.03 0.040191
1350 0.0406986
1400 0.0397998
1500 0.039167
1600 0.0384978
1800 0.0374796
2000 0.0370899
2204.95 0.0367528
2204.95 0.0365892
2400 0.036242
2600.01 0.0358385
2900.04 0.0345328
3200.02 0.0337527
3500.06 0.0331148
